Sensor_ID,Machine_ID,Voltage_Reading,Pressure_Reading,Gas_Flow,RF_Power,Temperature,Sensor_Status,Drift_Status,Timestamp
SENS_012941,MACH_005,119.825,50.027,453.36,1449.7,250.19,Active,Stable,2026-04-10 16:49:01
SENS_012942,MACH_003,120.092,49.866,450.51,1551.6,249.55,Active,Stable,2026-04-10 16:46:01
SENS_012943,MACH_001,120.022,49.979,449.49,1410.3,250.09,Active,Stable,2026-04-10 16:43:01
SENS_012944,MACH_002,119.156,49.936,446.75,1457.5,249.27,Active,Stable,2026-04-10 16:40:01
SENS_012945,MACH_004,120.065,49.941,445.64,1470.5,250.49,Active,Stable,2026-04-10 16:37:01
SENS_012946,MACH_004,119.675,49.868,452.96,1529.3,249.75,Warning,Drifting,2026-04-10 16:34:01
SENS_012947,MACH_005,119.71,49.964,447.55,1588.5,249.8,Active,Stable,2026-04-10 16:31:01
SENS_012948,MACH_003,120.258,49.877,448.85,1478.1,249.09,Active,Stable,2026-04-10 16:28:01
SENS_012949,MACH_002,120.041,49.893,446.78,1539.3,250.68,Active,Stable,2026-04-10 16:25:01
SENS_012950,MACH_005,120.629,49.925,450.32,1494.8,250.66,Active,Stable,2026-04-10 16:22:01
SENS_012951,MACH_005,119.281,50.323,451.44,1542.3,249.53,Active,Stable,2026-04-10 16:19:01
SENS_012952,MACH_003,119.866,49.875,452.02,1509.0,249.9,Active,Stable,2026-04-10 16:16:01
SENS_012953,MACH_004,120.582,49.978,452.52,1423.7,247.81,Active,Stable,2026-04-10 16:13:01
SENS_012954,MACH_004,120.162,49.822,450.11,1511.7,249.24,Active,Stable,2026-04-10 16:10:01
SENS_012955,MACH_002,120.107,49.977,447.79,1532.9,250.54,Active,Stable,2026-04-10 16:07:01
SENS_012956,MACH_001,120.361,50.15,453.18,1541.0,252.19,Fault,Drifting,2026-04-10 16:04:01
SENS_012957,MACH_002,120.409,50.054,450.77,1495.9,250.32,Active,Stable,2026-04-10 16:01:01
SENS_012958,MACH_003,120.065,49.984,450.39,1533.7,248.81,Active,Stable,2026-04-10 15:58:01
SENS_012959,MACH_005,121.007,50.075,450.57,1452.1,251.79,Active,Stable,2026-04-10 15:55:01
SENS_012960,MACH_005,120.01,50.026,448.23,1523.4,249.95,Active,Stable,2026-04-10 15:52:01
SENS_012961,MACH_004,119.707,50.351,449.79,1545.0,249.26,Warning,Drifting,2026-04-10 15:49:01
SENS_012962,MACH_005,120.697,49.903,449.94,1555.4,251.02,Active,Stable,2026-04-10 15:46:01
SENS_012963,MACH_001,120.001,50.103,449.11,1490.8,248.81,Active,Stable,2026-04-10 15:43:01
SENS_012964,MACH_001,120.271,49.966,450.3,1386.4,250.64,Active,Stable,2026-04-10 15:40:01
SENS_012965,MACH_004,120.148,50.172,450.34,1476.2,249.94,Active,Stable,2026-04-10 15:37:01
SENS_012966,MACH_002,120.078,50.059,449.36,1479.6,249.83,Active,Stable,2026-04-10 15:34:01
SENS_012967,MACH_005,120.663,50.135,445.28,1523.9,250.44,Active,Stable,2026-04-10 15:31:01
SENS_012968,MACH_003,119.908,50.014,452.82,1413.4,250.77,Active,Stable,2026-04-10 15:28:01
SENS_012969,MACH_004,120.17,50.156,449.18,1449.9,250.78,Active,Stable,2026-04-10 15:25:01
SENS_012970,MACH_003,119.889,49.904,448.87,1456.5,250.14,Active,Stable,2026-04-10 15:22:01
SENS_012971,MACH_001,119.8,50.002,449.33,1492.2,250.75,Warning,Drifting,2026-04-10 15:19:01
SENS_012972,MACH_002,120.677,49.937,449.65,1598.6,249.11,Active,Stable,2026-04-10 15:16:01
SENS_012973,MACH_002,120.071,49.979,447.34,1525.8,248.94,Active,Stable,2026-04-10 15:13:01
SENS_012974,MACH_004,119.674,50.011,451.62,1470.5,250.33,Active,Stable,2026-04-10 15:10:01
SENS_012975,MACH_001,119.319,49.875,449.76,1489.4,250.53,Active,Stable,2026-04-10 15:07:01
SENS_012976,MACH_004,119.399,49.97,453.37,1475.2,249.41,Warning,Drifting,2026-04-10 15:04:01
SENS_012977,MACH_001,120.838,49.985,450.79,1404.8,249.69,Active,Stable,2026-04-10 15:01:01
SENS_012978,MACH_001,120.607,49.837,447.63,1557.3,250.39,Warning,Drifting,2026-04-10 14:58:01
SENS_012979,MACH_003,119.984,49.941,448.86,1414.1,249.07,Active,Stable,2026-04-10 14:55:01
SENS_012980,MACH_001,119.732,50.02,445.77,1561.1,249.95,Active,Stable,2026-04-10 14:52:01
SENS_012981,MACH_004,120.295,49.877,449.37,1536.3,248.68,Active,Stable,2026-04-10 14:49:01
SENS_012982,MACH_005,119.541,50.006,451.14,1447.4,247.31,Active,Stable,2026-04-10 14:46:01
SENS_012983,MACH_003,120.09,50.022,446.8,1476.3,250.34,Active,Stable,2026-04-10 14:43:01
SENS_012984,MACH_001,121.046,50.119,451.28,1564.9,249.95,Active,Stable,2026-04-10 14:40:01
SENS_012985,MACH_004,119.905,49.981,446.52,1531.8,248.36,Active,Stable,2026-04-10 14:37:01
SENS_012986,MACH_003,119.7,49.985,449.22,1428.2,250.94,Active,Stable,2026-04-10 14:34:01
SENS_012987,MACH_004,120.002,50.04,445.24,1432.6,250.16,Warning,Drifting,2026-04-10 14:31:01
SENS_012988,MACH_002,118.964,50.039,450.95,1388.8,248.57,Warning,Drifting,2026-04-10 14:28:01
SENS_012989,MACH_005,120.961,49.968,448.08,1545.2,249.52,Active,Stable,2026-04-10 14:25:01
SENS_012990,MACH_003,120.075,49.998,449.07,1576.5,249.91,Active,Stable,2026-04-10 14:22:01
SENS_012991,MACH_003,119.101,50.007,451.87,1522.1,249.47,Active,Stable,2026-04-10 14:19:01
SENS_012992,MACH_005,119.031,50.069,455.64,1458.0,252.09,Active,Stable,2026-04-10 14:16:01
SENS_012993,MACH_004,119.452,50.198,446.44,1460.2,249.63,Active,Stable,2026-04-10 14:13:01
SENS_012994,MACH_001,120.178,49.965,447.39,1473.2,251.69,Warning,Drifting,2026-04-10 14:10:01
SENS_012995,MACH_004,119.575,49.971,449.02,1441.9,249.87,Active,Stable,2026-04-10 14:07:01
SENS_012996,MACH_004,120.453,49.909,448.28,1492.6,249.05,Active,Stable,2026-04-10 14:04:01
SENS_012997,MACH_005,119.266,49.971,451.44,1539.6,252.48,Active,Stable,2026-04-10 14:01:01
SENS_012998,MACH_005,119.479,50.016,451.67,1376.7,250.2,Active,Stable,2026-04-10 13:58:01
SENS_012999,MACH_004,119.916,49.875,453.96,1496.2,248.56,Active,Stable,2026-04-10 13:55:01
SENS_013000,MACH_001,120.288,50.105,454.13,1551.8,251.26,Active,Stable,2026-04-10 13:52:01
SENS_013001,MACH_002,119.659,50.128,449.72,1527.1,249.47,Active,Stable,2026-04-10 13:49:01
SENS_013002,MACH_005,118.918,50.161,451.79,1605.1,248.57,Active,Stable,2026-04-10 13:46:01
SENS_013003,MACH_003,119.211,49.997,448.37,1466.5,250.39,Active,Stable,2026-04-10 13:43:01
SENS_013004,MACH_002,120.047,50.068,453.16,1511.6,252.53,Active,Stable,2026-04-10 13:40:01
SENS_013005,MACH_002,119.62,50.009,451.65,1504.3,250.88,Active,Stable,2026-04-10 13:37:01
SENS_013006,MACH_005,120.174,50.13,450.11,1507.4,249.97,Active,Stable,2026-04-10 13:34:01
SENS_013007,MACH_002,120.044,50.01,447.79,1569.2,249.38,Active,Stable,2026-04-10 13:31:01
SENS_013008,MACH_002,120.893,50.038,447.25,1411.9,250.73,Active,Stable,2026-04-10 13:28:01
SENS_013009,MACH_003,120.401,49.826,453.65,1489.0,249.69,Active,Stable,2026-04-10 13:25:01
SENS_013010,MACH_005,119.456,49.93,449.51,1525.3,249.76,Active,Stable,2026-04-10 13:22:01
SENS_013011,MACH_003,119.754,50.159,448.28,1623.8,249.16,Active,Stable,2026-04-10 13:19:01
SENS_013012,MACH_005,120.588,50.059,452.72,1434.3,249.83,Active,Stable,2026-04-10 13:16:01
SENS_013013,MACH_001,120.163,50.075,448.52,1528.0,250.29,Active,Stable,2026-04-10 13:13:01
SENS_013014,MACH_004,119.433,49.934,452.73,1467.2,250.09,Active,Stable,2026-04-10 13:10:01
SENS_013015,MACH_003,119.778,49.998,450.54,1504.5,250.94,Active,Stable,2026-04-10 13:07:01
SENS_013016,MACH_001,120.451,49.93,452.08,1508.0,250.16,Active,Stable,2026-04-10 13:04:01
SENS_013017,MACH_004,119.5,50.05,450.59,1519.0,249.1,Active,Stable,2026-04-10 13:01:01
SENS_013018,MACH_004,120.63,50.055,447.43,1540.6,250.8,Active,Stable,2026-04-10 12:58:01
SENS_013019,MACH_002,120.65,50.068,452.67,1461.0,251.44,Active,Stable,2026-04-10 12:55:01
SENS_013020,MACH_005,120.22,49.941,453.52,1431.6,250.22,Active,Stable,2026-04-10 12:52:01
SENS_013021,MACH_002,119.295,50.038,450.87,1469.9,251.9,Active,Stable,2026-04-10 12:49:01
SENS_013022,MACH_001,119.64,49.897,451.29,1509.0,250.37,Active,Stable,2026-04-10 12:46:01
SENS_013023,MACH_001,120.285,49.964,449.95,1489.5,249.32,Active,Stable,2026-04-10 12:43:01
SENS_013024,MACH_002,119.484,49.94,449.74,1525.4,249.82,Active,Stable,2026-04-10 12:40:01
SENS_013025,MACH_005,120.242,50.147,450.38,1455.0,249.13,Active,Stable,2026-04-10 12:37:01
SENS_013026,MACH_002,120.149,49.939,452.22,1479.8,250.43,Active,Stable,2026-04-10 12:34:01
SENS_013027,MACH_002,119.462,49.936,450.12,1553.5,249.74,Warning,Drifting,2026-04-10 12:31:01
SENS_013028,MACH_005,119.727,49.841,449.22,1464.9,248.61,Active,Stable,2026-04-10 12:28:01
SENS_013029,MACH_005,121.009,50.247,450.8,1421.9,250.61,Active,Stable,2026-04-10 12:25:01
SENS_013030,MACH_002,119.454,50.027,452.89,1425.8,248.79,Warning,Drifting,2026-04-10 12:22:01
SENS_013031,MACH_002,120.18,50.082,450.84,1493.7,248.98,Active,Stable,2026-04-10 12:19:01
SENS_013032,MACH_002,121.457,50.005,453.26,1502.9,249.45,Warning,Drifting,2026-04-10 12:16:01
SENS_013033,MACH_003,120.053,50.069,450.11,1477.7,251.35,Active,Stable,2026-04-10 12:13:01
SENS_013034,MACH_002,119.605,49.897,450.04,1500.9,250.75,Active,Stable,2026-04-10 12:10:01
SENS_013035,MACH_005,119.74,50.061,450.1,1540.7,251.9,Active,Stable,2026-04-10 12:07:01
SENS_013036,MACH_001,118.547,50.082,450.91,1496.7,249.65,Active,Stable,2026-04-10 12:04:01
SENS_013037,MACH_003,119.364,50.063,447.01,1618.0,251.1,Active,Stable,2026-04-10 12:01:01
SENS_013038,MACH_001,119.627,50.073,450.32,1564.9,249.18,Active,Stable,2026-04-10 11:58:01
SENS_013039,MACH_005,119.091,50.083,443.34,1424.0,249.94,Active,Stable,2026-04-10 11:55:01
SENS_013040,MACH_003,119.901,49.993,450.04,1560.3,248.95,Active,Stable,2026-04-10 11:52:01
SENS_013041,MACH_004,119.688,50.059,449.13,1477.7,251.46,Active,Stable,2026-04-10 11:49:01
SENS_013042,MACH_002,120.861,50.11,448.45,1448.5,249.57,Active,Stable,2026-04-10 11:46:01
SENS_013043,MACH_003,120.675,50.04,449.96,1567.3,252.98,Active,Stable,2026-04-10 11:43:01
SENS_013044,MACH_004,119.494,50.154,447.4,1503.2,250.02,Active,Stable,2026-04-10 11:40:01
SENS_013045,MACH_003,120.124,50.006,448.63,1498.7,250.65,Active,Stable,2026-04-10 11:37:01
SENS_013046,MACH_003,120.286,50.065,450.73,1473.1,250.46,Active,Stable,2026-04-10 11:34:01
SENS_013047,MACH_002,120.26,49.99,449.47,1524.6,250.08,Active,Stable,2026-04-10 11:31:01
SENS_013048,MACH_002,120.083,49.915,448.96,1518.2,250.85,Active,Stable,2026-04-10 11:28:01
SENS_013049,MACH_001,120.065,50.067,450.32,1498.0,249.9,Active,Stable,2026-04-10 11:25:01
SENS_013050,MACH_004,119.718,50.186,447.94,1553.0,251.01,Active,Stable,2026-04-10 11:22:01
SENS_013051,MACH_002,120.089,50.022,451.24,1517.9,250.24,Active,Stable,2026-04-10 11:19:01
SENS_013052,MACH_005,119.657,50.04,449.03,1433.3,250.92,Active,Stable,2026-04-10 11:16:01
SENS_013053,MACH_001,119.857,50.044,452.03,1448.3,250.33,Active,Stable,2026-04-10 11:13:01
SENS_013054,MACH_004,120.033,49.975,450.22,1454.1,251.03,Active,Stable,2026-04-10 11:10:01
SENS_013055,MACH_002,120.189,49.977,454.16,1468.4,251.34,Active,Stable,2026-04-10 11:07:01
SENS_013056,MACH_001,119.754,50.177,447.63,1464.4,251.38,Active,Stable,2026-04-10 11:04:01
SENS_013057,MACH_004,120.572,50.088,446.97,1532.9,251.02,Warning,Drifting,2026-04-10 11:01:01
SENS_013058,MACH_003,120.405,50.112,445.93,1543.0,251.89,Active,Stable,2026-04-10 10:58:01
SENS_013059,MACH_003,119.0,50.015,449.08,1455.9,250.01,Active,Stable,2026-04-10 10:55:01
SENS_013060,MACH_004,120.552,49.967,448.8,1442.4,251.52,Active,Stable,2026-04-10 10:52:01
SENS_013061,MACH_003,121.382,50.098,451.3,1595.0,250.78,Active,Stable,2026-04-10 10:49:01
SENS_013062,MACH_002,120.628,49.799,449.93,1548.1,249.67,Warning,Drifting,2026-04-10 10:46:01
SENS_013063,MACH_002,119.721,50.048,447.94,1469.4,251.09,Active,Stable,2026-04-10 10:43:01
SENS_013064,MACH_005,119.393,50.032,450.67,1508.3,250.87,Active,Stable,2026-04-10 10:40:01
SENS_013065,MACH_004,119.855,49.939,450.5,1437.5,249.34,Active,Stable,2026-04-10 10:37:01
SENS_013066,MACH_004,120.906,50.068,452.17,1539.4,249.84,Active,Stable,2026-04-10 10:34:01
SENS_013067,MACH_001,120.011,50.018,448.25,1534.0,249.94,Warning,Drifting,2026-04-10 10:31:01
SENS_013068,MACH_004,120.128,49.985,449.23,1437.3,249.86,Warning,Drifting,2026-04-10 10:28:01
SENS_013069,MACH_005,119.95,49.834,450.31,1403.3,251.17,Active,Stable,2026-04-10 10:25:01
SENS_013070,MACH_005,119.736,49.96,448.1,1485.6,250.08,Active,Stable,2026-04-10 10:22:01
SENS_013071,MACH_003,119.86,50.099,449.8,1485.6,249.8,Warning,Drifting,2026-04-10 10:19:01
SENS_013072,MACH_005,119.528,49.982,445.16,1498.8,251.1,Active,Stable,2026-04-10 10:16:01
SENS_013073,MACH_001,120.24,50.268,451.88,1370.2,251.5,Active,Stable,2026-04-10 10:13:01
SENS_013074,MACH_005,120.508,50.229,451.77,1542.2,249.92,Active,Stable,2026-04-10 10:10:01
SENS_013075,MACH_002,120.456,50.057,447.07,1547.5,249.8,Warning,Drifting,2026-04-10 10:07:01
SENS_013076,MACH_004,120.799,50.026,451.22,1491.9,250.43,Active,Stable,2026-04-10 10:04:01
SENS_013077,MACH_003,120.253,50.146,451.33,1483.7,250.15,Active,Stable,2026-04-10 10:01:01
SENS_013078,MACH_003,120.446,50.083,449.18,1552.4,251.68,Active,Stable,2026-04-10 09:58:01
SENS_013079,MACH_004,119.85,50.027,450.85,1514.4,249.55,Active,Stable,2026-04-10 09:55:01
SENS_013080,MACH_003,119.012,50.027,452.72,1545.4,250.12,Active,Stable,2026-04-10 09:52:01
SENS_013081,MACH_004,120.799,49.821,451.14,1571.5,249.8,Active,Stable,2026-04-10 09:49:01
SENS_013082,MACH_001,119.94,50.03,450.68,1515.5,249.68,Active,Stable,2026-04-10 09:46:01
SENS_013083,MACH_005,120.803,49.873,449.6,1532.7,250.62,Active,Stable,2026-04-10 09:43:01
SENS_013084,MACH_002,119.986,49.994,449.07,1516.7,251.96,Active,Stable,2026-04-10 09:40:01
SENS_013085,MACH_003,119.081,50.117,450.71,1507.6,250.45,Active,Stable,2026-04-10 09:37:01
SENS_013086,MACH_001,120.191,50.003,448.52,1579.0,249.41,Active,Stable,2026-04-10 09:34:01
SENS_013087,MACH_005,119.991,49.93,448.83,1418.5,249.53,Active,Stable,2026-04-10 09:31:01
SENS_013088,MACH_005,119.288,50.132,452.77,1495.3,251.43,Active,Stable,2026-04-10 09:28:01
SENS_013089,MACH_003,119.979,49.935,451.32,1548.3,250.57,Active,Stable,2026-04-10 09:25:01
SENS_013090,MACH_001,120.575,49.956,450.2,1474.1,251.56,Active,Stable,2026-04-10 09:22:01
SENS_013091,MACH_004,120.785,49.883,450.73,1536.3,248.66,Active,Stable,2026-04-10 09:19:01
SENS_013092,MACH_005,119.989,50.122,451.14,1461.3,252.04,Active,Stable,2026-04-10 09:16:01
SENS_013093,MACH_001,120.574,50.251,448.86,1388.3,250.92,Active,Stable,2026-04-10 09:13:01
SENS_013094,MACH_002,120.432,50.007,449.53,1507.7,249.44,Active,Stable,2026-04-10 09:10:01
SENS_013095,MACH_002,119.336,50.07,451.22,1467.4,250.29,Active,Stable,2026-04-10 09:07:01
SENS_013096,MACH_001,120.452,50.049,448.02,1506.8,249.6,Active,Stable,2026-04-10 09:04:01
SENS_013097,MACH_002,120.686,50.109,449.61,1467.5,248.46,Fault,Drifting,2026-04-10 09:01:01
SENS_013098,MACH_003,120.464,50.113,452.55,1521.8,250.14,Active,Stable,2026-04-10 08:58:01
SENS_013099,MACH_003,121.202,50.109,451.56,1451.6,251.15,Active,Stable,2026-04-10 08:55:01
SENS_013100,MACH_005,119.933,49.906,448.88,1454.7,248.48,Active,Stable,2026-04-10 08:52:01
SENS_013101,MACH_004,120.557,49.896,449.54,1486.5,250.7,Active,Stable,2026-04-10 08:49:01
SENS_013102,MACH_003,120.963,49.798,450.31,1453.2,248.83,Active,Stable,2026-04-10 08:46:01
SENS_013103,MACH_004,120.134,50.01,448.51,1529.3,248.91,Warning,Drifting,2026-04-10 08:43:01
SENS_013104,MACH_002,119.796,49.914,451.43,1524.5,250.71,Active,Stable,2026-04-10 08:40:01
SENS_013105,MACH_002,120.504,49.96,448.09,1408.7,249.35,Active,Stable,2026-04-10 08:37:01
SENS_013106,MACH_002,119.945,49.969,452.85,1531.6,249.59,Active,Stable,2026-04-10 08:34:01
SENS_013107,MACH_004,119.507,50.091,451.95,1528.3,251.1,Active,Stable,2026-04-10 08:31:01
SENS_013108,MACH_002,120.163,49.756,450.25,1536.4,250.26,Active,Stable,2026-04-10 08:28:01
SENS_013109,MACH_004,120.564,49.954,451.25,1499.9,250.08,Active,Stable,2026-04-10 08:25:01
SENS_013110,MACH_004,119.501,49.944,451.4,1431.5,250.11,Active,Stable,2026-04-10 08:22:01
SENS_013111,MACH_001,119.631,49.985,453.74,1397.4,248.48,Active,Stable,2026-04-10 08:19:01
SENS_013112,MACH_002,119.931,50.004,451.19,1499.2,251.98,Active,Stable,2026-04-10 08:16:01
SENS_013113,MACH_003,120.858,49.872,447.58,1490.6,249.66,Active,Stable,2026-04-10 08:13:01
SENS_013114,MACH_005,119.695,49.981,448.86,1454.6,249.43,Active,Stable,2026-04-10 08:10:01
SENS_013115,MACH_004,120.947,49.948,450.71,1511.7,249.91,Active,Stable,2026-04-10 08:07:01
SENS_013116,MACH_002,119.3,49.878,451.26,1508.9,249.6,Active,Stable,2026-04-10 08:04:01
SENS_013117,MACH_003,119.935,50.148,449.44,1536.4,248.87,Active,Stable,2026-04-10 08:01:01
SENS_013118,MACH_003,119.907,49.978,444.93,1487.5,250.11,Active,Stable,2026-04-10 07:58:01
SENS_013119,MACH_005,120.635,50.006,449.79,1493.5,248.53,Active,Stable,2026-04-10 07:55:01
SENS_013120,MACH_005,120.408,50.128,451.42,1542.5,250.79,Warning,Drifting,2026-04-10 07:52:01
SENS_013121,MACH_004,120.264,49.953,448.96,1485.3,250.04,Active,Stable,2026-04-10 07:49:01
SENS_013122,MACH_001,120.047,49.926,449.79,1521.1,248.73,Active,Stable,2026-04-10 07:46:01
SENS_013123,MACH_005,120.124,49.98,453.11,1548.4,250.87,Active,Stable,2026-04-10 07:43:01
SENS_013124,MACH_002,119.475,49.791,449.68,1511.0,248.88,Active,Stable,2026-04-10 07:40:01
SENS_013125,MACH_004,120.223,49.96,450.69,1650.4,248.42,Active,Stable,2026-04-10 07:37:01
SENS_013126,MACH_001,119.888,49.766,445.96,1541.5,249.88,Active,Stable,2026-04-10 07:34:01
SENS_013127,MACH_003,119.995,50.056,449.7,1453.6,249.6,Active,Stable,2026-04-10 07:31:01
SENS_013128,MACH_002,119.686,49.856,446.96,1524.7,250.69,Active,Stable,2026-04-10 07:28:01
SENS_013129,MACH_005,119.137,49.955,454.34,1492.5,249.42,Active,Stable,2026-04-10 07:25:01
SENS_013130,MACH_002,120.106,49.931,450.3,1553.9,250.11,Active,Stable,2026-04-10 07:22:01
SENS_013131,MACH_003,119.539,50.091,451.06,1463.8,250.7,Active,Stable,2026-04-10 07:19:01
SENS_013132,MACH_001,119.869,50.162,453.18,1529.6,250.22,Active,Stable,2026-04-10 07:16:01
SENS_013133,MACH_003,119.461,50.102,452.88,1484.7,250.08,Active,Stable,2026-04-10 07:13:01
SENS_013134,MACH_004,120.712,50.075,449.9,1481.9,250.33,Active,Stable,2026-04-10 07:10:01
SENS_013135,MACH_002,120.652,49.954,448.59,1474.3,251.61,Active,Stable,2026-04-10 07:07:01
SENS_013136,MACH_002,119.247,50.064,448.34,1464.5,249.78,Active,Stable,2026-04-10 07:04:01
SENS_013137,MACH_002,120.455,50.021,447.89,1508.6,247.87,Active,Stable,2026-04-10 07:01:01
SENS_013138,MACH_005,120.06,50.12,444.91,1498.2,248.1,Active,Stable,2026-04-10 06:58:01
SENS_013139,MACH_001,119.948,50.18,451.96,1377.8,250.75,Active,Stable,2026-04-10 06:55:01
SENS_013140,MACH_001,119.649,50.048,452.4,1479.3,250.72,Active,Stable,2026-04-10 06:52:01
SENS_013141,MACH_005,119.833,49.959,450.65,1453.7,250.51,Active,Stable,2026-04-10 06:49:01
SENS_013142,MACH_002,119.459,50.099,446.61,1501.7,249.12,Active,Stable,2026-04-10 06:46:01
SENS_013143,MACH_002,120.616,50.059,450.78,1447.6,247.96,Active,Stable,2026-04-10 06:43:01
SENS_013144,MACH_003,119.894,49.991,446.86,1492.9,251.15,Active,Stable,2026-04-10 06:40:01
SENS_013145,MACH_005,119.833,49.917,449.33,1502.8,249.3,Active,Stable,2026-04-10 06:37:01
SENS_013146,MACH_004,120.659,50.07,449.0,1493.3,250.01,Fault,Drifting,2026-04-10 06:34:01
SENS_013147,MACH_002,119.7,50.063,450.95,1541.9,251.2,Active,Stable,2026-04-10 06:31:01
SENS_013148,MACH_002,119.725,50.079,452.38,1577.2,249.73,Active,Stable,2026-04-10 06:28:01
SENS_013149,MACH_005,119.93,50.105,448.91,1501.1,250.67,Active,Stable,2026-04-10 06:25:01
SENS_013150,MACH_004,119.517,49.96,449.49,1517.4,251.06,Active,Stable,2026-04-10 06:22:01
SENS_013151,MACH_002,120.2,50.234,449.29,1486.1,253.25,Active,Stable,2026-04-10 06:19:01
SENS_013152,MACH_001,119.0,50.135,451.11,1526.5,249.51,Active,Stable,2026-04-10 06:16:01
SENS_013153,MACH_005,120.287,49.858,446.93,1538.6,248.32,Active,Stable,2026-04-10 06:13:01
SENS_013154,MACH_004,119.566,50.141,449.93,1535.1,251.26,Active,Stable,2026-04-10 06:10:01
SENS_013155,MACH_001,120.006,50.059,450.01,1560.9,249.65,Active,Stable,2026-04-10 06:07:01
SENS_013156,MACH_004,120.112,50.028,450.23,1520.0,250.74,Active,Stable,2026-04-10 06:04:01
SENS_013157,MACH_002,120.417,49.977,451.52,1512.8,249.27,Active,Stable,2026-04-10 06:01:01
SENS_013158,MACH_001,119.922,50.067,446.19,1454.5,250.17,Active,Stable,2026-04-10 05:58:01
SENS_013159,MACH_004,120.49,49.936,446.96,1437.6,250.9,Active,Stable,2026-04-10 05:55:01
SENS_013160,MACH_001,120.993,50.137,454.99,1436.3,249.73,Active,Stable,2026-04-10 05:52:01
SENS_013161,MACH_002,120.102,50.013,450.95,1411.0,250.23,Active,Stable,2026-04-10 05:49:01
SENS_013162,MACH_004,120.415,49.848,451.54,1448.3,248.67,Active,Stable,2026-04-10 05:46:01
SENS_013163,MACH_002,120.25,50.136,448.72,1531.4,249.57,Active,Stable,2026-04-10 05:43:01
SENS_013164,MACH_003,119.941,49.802,451.54,1477.7,251.5,Active,Stable,2026-04-10 05:40:01
SENS_013165,MACH_002,119.469,50.021,449.93,1530.2,252.39,Active,Stable,2026-04-10 05:37:01
SENS_013166,MACH_004,119.923,50.11,448.19,1407.4,249.43,Active,Stable,2026-04-10 05:34:01
SENS_013167,MACH_005,120.585,50.002,450.95,1605.7,248.54,Active,Stable,2026-04-10 05:31:01
SENS_013168,MACH_001,120.262,49.858,452.83,1463.2,251.45,Active,Stable,2026-04-10 05:28:01
SENS_013169,MACH_005,119.802,50.139,447.82,1500.0,249.54,Active,Stable,2026-04-10 05:25:01
SENS_013170,MACH_003,120.152,49.845,447.27,1487.7,249.57,Active,Stable,2026-04-10 05:22:01
SENS_013171,MACH_002,120.303,49.936,448.29,1576.0,250.87,Active,Stable,2026-04-10 05:19:01
SENS_013172,MACH_001,120.175,49.955,453.62,1471.0,250.43,Active,Stable,2026-04-10 05:16:01
SENS_013173,MACH_005,120.297,49.93,452.37,1483.3,250.4,Active,Stable,2026-04-10 05:13:01
SENS_013174,MACH_002,119.934,50.006,447.3,1410.7,249.35,Active,Stable,2026-04-10 05:10:01
SENS_013175,MACH_002,120.215,50.042,450.95,1474.3,251.08,Active,Stable,2026-04-10 05:07:01
SENS_013176,MACH_005,119.727,50.024,451.4,1424.7,251.42,Active,Stable,2026-04-10 05:04:01
SENS_013177,MACH_002,119.78,49.88,449.11,1540.7,250.77,Active,Stable,2026-04-10 05:01:01
SENS_013178,MACH_002,119.467,49.762,449.49,1473.9,249.37,Active,Stable,2026-04-10 04:58:01
SENS_013179,MACH_003,120.78,50.149,452.43,1519.4,252.01,Active,Stable,2026-04-10 04:55:01
SENS_013180,MACH_004,119.563,49.932,447.63,1511.1,248.11,Active,Stable,2026-04-10 04:52:01
