Wafer_ID,Batch_ID,Machine_ID,Process_Step,Yield_Percentage,Defect_Count,Defect_Type,Gate_Oxide_Thickness,Etch_Time,Temperature,Chamber_Pressure,Voltage,Gas_Flow_Rate,Timestamp
WF_004930,BATCH_005,MACH_003,Post-Etch,95.5,5,None,88.977,118.67,248.56,47.63,118.64,452.06,2026-03-17 07:21:55
WF_004931,BATCH_096,MACH_002,Post-Etch,93.5,9,Contamination,93.946,119.07,243.38,58.12,119.52,457.26,2026-03-17 07:06:55
WF_004932,BATCH_019,MACH_004,Post-Etch,97.0,2,None,89.956,116.05,254.05,49.71,120.49,441.28,2026-03-17 06:51:55
WF_004933,BATCH_082,MACH_003,Post-Etch,97.0,2,None,90.225,117.57,250.39,50.52,120.86,460.69,2026-03-17 06:36:55
WF_004934,BATCH_085,MACH_002,Post-Etch,95.5,5,None,91.884,116.56,241.68,54.23,120.24,443.61,2026-03-17 06:21:55
WF_004935,BATCH_026,MACH_001,Post-Etch,97.5,1,None,90.849,116.5,252.39,52.18,117.5,451.7,2026-03-17 06:06:55
WF_004936,BATCH_025,MACH_001,Post-Etch,95.0,6,Contamination,88.266,116.49,252.95,47.48,120.44,435.03,2026-03-17 05:51:55
WF_004937,BATCH_013,MACH_001,Post-Etch,98.0,0,None,90.09,119.84,248.08,50.52,119.41,443.11,2026-03-17 05:36:55
WF_004938,BATCH_050,MACH_001,Post-Etch,96.5,3,None,90.234,121.39,253.39,50.46,120.18,431.6,2026-03-17 05:21:55
WF_004939,BATCH_086,MACH_005,Post-Etch,95.0,6,Etch Pit,92.378,120.05,247.7,53.9,119.14,444.08,2026-03-17 05:06:55
WF_004940,BATCH_008,MACH_005,Post-Etch,96.0,4,None,90.201,117.39,256.62,50.31,119.9,450.94,2026-03-17 04:51:55
WF_004941,BATCH_005,MACH_001,Post-Etch,95.5,5,None,91.805,123.75,250.23,53.27,119.36,447.5,2026-03-17 04:36:55
WF_004942,BATCH_022,MACH_003,Post-Etch,95.5,5,None,90.057,124.73,242.04,50.09,120.59,468.0,2026-03-17 04:21:55
WF_004943,BATCH_010,MACH_005,Post-Etch,96.5,3,None,90.87,115.31,257.77,51.91,117.31,451.63,2026-03-17 04:06:55
WF_004944,BATCH_023,MACH_002,Post-Etch,95.5,5,None,91.939,117.27,255.02,54.33,120.06,453.64,2026-03-17 03:51:55
WF_004945,BATCH_007,MACH_005,Post-Etch,96.5,3,None,91.389,118.22,247.54,52.66,119.41,446.32,2026-03-17 03:36:55
WF_004946,BATCH_020,MACH_002,Post-Etch,92.5,11,Micro-crack,94.009,124.06,252.33,57.55,118.77,446.23,2026-03-17 03:21:55
WF_004947,BATCH_058,MACH_004,Post-Etch,97.0,2,None,90.465,116.06,247.32,50.85,119.45,470.46,2026-03-17 03:06:55
WF_004948,BATCH_026,MACH_003,Post-Etch,97.0,2,None,89.943,117.0,257.96,49.93,121.26,468.28,2026-03-17 02:51:55
WF_004949,BATCH_013,MACH_005,Post-Etch,96.0,4,None,91.552,119.11,247.18,53.79,120.08,457.58,2026-03-17 02:36:55
WF_004950,BATCH_061,MACH_003,Post-Etch,97.0,2,None,89.759,120.6,249.31,49.07,120.92,442.16,2026-03-17 02:21:55
WF_004951,BATCH_002,MACH_002,Post-Etch,94.0,8,Etch Pit,93.723,116.22,257.89,57.37,120.64,426.18,2026-03-17 02:06:55
WF_004952,BATCH_001,MACH_002,Post-Etch,93.0,10,Pattern Distortion,94.056,118.52,251.65,58.11,119.12,442.82,2026-03-17 01:51:55
WF_004953,BATCH_056,MACH_002,Post-Etch,96.5,3,None,90.924,115.03,252.19,51.27,120.71,452.55,2026-03-17 01:36:55
WF_004954,BATCH_077,MACH_003,Post-Etch,96.5,3,None,91.116,115.72,250.05,52.29,120.96,442.35,2026-03-17 01:21:55
WF_004955,BATCH_003,MACH_005,Post-Etch,97.0,2,None,90.405,124.65,253.54,51.46,121.16,453.85,2026-03-17 01:06:55
WF_004956,BATCH_070,MACH_003,Post-Etch,96.5,3,None,90.885,122.37,250.03,51.9,121.55,455.17,2026-03-17 00:51:55
WF_004957,BATCH_019,MACH_004,Post-Etch,96.5,3,None,91.178,121.11,247.0,52.35,119.92,452.05,2026-03-17 00:36:55
WF_004958,BATCH_089,MACH_004,Post-Etch,96.0,4,None,89.206,116.86,258.61,48.04,121.01,447.37,2026-03-17 00:21:55
WF_004959,BATCH_019,MACH_003,Post-Etch,98.0,0,None,89.824,117.64,257.03,49.13,120.4,457.06,2026-03-17 00:06:55
WF_004960,BATCH_094,MACH_005,Post-Etch,97.5,1,None,89.81,117.21,251.64,48.82,118.32,461.48,2026-03-16 23:51:55
WF_004961,BATCH_048,MACH_003,Post-Etch,97.5,1,None,89.859,120.85,250.41,49.43,120.82,440.83,2026-03-16 23:36:55
WF_004962,BATCH_059,MACH_004,Post-Etch,96.5,3,None,89.836,115.07,253.8,49.8,120.86,445.09,2026-03-16 23:21:55
WF_004963,BATCH_087,MACH_005,Post-Etch,95.5,5,None,91.038,121.17,252.83,51.02,119.23,445.8,2026-03-16 23:06:55
WF_004964,BATCH_073,MACH_004,Post-Etch,96.5,3,None,89.04,122.37,254.11,48.16,119.88,437.19,2026-03-16 22:51:55
WF_004965,BATCH_056,MACH_004,Post-Etch,95.0,6,Etch Pit,88.857,117.81,259.92,47.9,119.32,450.58,2026-03-16 22:36:55
WF_004966,BATCH_092,MACH_002,Post-Etch,94.5,7,Pattern Distortion,92.771,121.7,238.99,55.29,120.66,461.23,2026-03-16 22:21:55
WF_004967,BATCH_082,MACH_002,Post-Etch,94.5,7,Contamination,93.549,123.45,259.12,57.15,120.98,453.54,2026-03-16 22:06:55
WF_004968,BATCH_065,MACH_002,Post-Etch,93.5,9,Etch Pit,93.851,120.61,245.71,57.5,119.17,452.39,2026-03-16 21:51:55
WF_004969,BATCH_077,MACH_003,Post-Etch,98.0,0,None,89.551,117.74,250.26,49.55,119.87,462.24,2026-03-16 21:36:55
WF_004970,BATCH_089,MACH_003,Post-Etch,97.0,2,None,89.499,120.25,251.17,49.23,119.33,445.11,2026-03-16 21:21:55
WF_004971,BATCH_063,MACH_001,Post-Etch,96.5,3,None,90.016,119.92,245.2,49.79,121.01,452.7,2026-03-16 21:06:55
WF_004972,BATCH_021,MACH_005,Post-Etch,96.0,4,None,88.394,116.81,236.85,46.39,121.11,447.41,2026-03-16 20:51:55
WF_004973,BATCH_074,MACH_004,Post-Etch,95.5,5,None,88.253,118.28,246.23,46.26,118.27,439.97,2026-03-16 20:36:55
WF_004974,BATCH_030,MACH_005,Post-Etch,96.5,3,None,89.262,124.97,252.55,48.13,120.01,444.83,2026-03-16 20:21:55
WF_004975,BATCH_002,MACH_004,Post-Etch,97.5,1,None,89.865,119.1,254.09,49.87,118.67,439.63,2026-03-16 20:06:55
WF_004976,BATCH_078,MACH_004,Post-Etch,97.5,1,None,89.907,116.41,252.34,49.62,119.81,446.45,2026-03-16 19:51:55
WF_004977,BATCH_005,MACH_002,Post-Etch,93.0,10,Contamination,93.544,118.66,248.41,57.42,119.92,467.9,2026-03-16 19:36:55
WF_004978,BATCH_087,MACH_005,Post-Etch,95.5,5,None,87.999,123.12,245.51,46.76,118.8,441.28,2026-03-16 19:21:55
WF_004979,BATCH_073,MACH_003,Post-Etch,96.0,4,None,88.335,122.56,246.79,46.84,117.86,469.43,2026-03-16 19:06:55
WF_004980,BATCH_081,MACH_004,Post-Etch,96.5,3,None,88.817,123.42,245.85,47.49,119.8,447.58,2026-03-16 18:51:55
WF_004981,BATCH_034,MACH_002,Post-Etch,93.5,9,Photoresist Residue,93.484,123.56,243.48,56.44,119.66,460.84,2026-03-16 18:36:55
WF_004982,BATCH_054,MACH_004,Post-Etch,96.5,3,None,90.551,118.75,252.29,51.64,119.08,442.56,2026-03-16 18:21:55
WF_004983,BATCH_001,MACH_001,Post-Etch,94.5,7,Micro-crack,91.269,115.13,251.46,52.18,120.67,451.84,2026-03-16 18:06:55
WF_004984,BATCH_003,MACH_005,Post-Etch,96.5,3,None,89.039,116.89,253.07,48.63,119.91,445.82,2026-03-16 17:51:55
WF_004985,BATCH_011,MACH_004,Post-Etch,96.0,4,None,89.196,116.27,244.25,48.3,121.16,447.95,2026-03-16 17:36:55
WF_004986,BATCH_066,MACH_002,Post-Etch,94.0,8,Photoresist Residue,93.268,121.52,249.2,56.69,120.87,441.2,2026-03-16 17:21:55
WF_004987,BATCH_045,MACH_002,Post-Etch,92.0,12,Etch Pit,93.59,121.79,242.32,57.34,118.78,451.6,2026-03-16 17:06:55
WF_004988,BATCH_008,MACH_005,Post-Etch,96.5,3,None,90.592,121.67,248.22,51.47,120.95,436.41,2026-03-16 16:51:55
WF_004989,BATCH_010,MACH_002,Post-Etch,95.5,5,None,92.302,123.97,246.08,54.51,119.43,431.98,2026-03-16 16:36:55
WF_004990,BATCH_096,MACH_003,Post-Etch,96.0,4,None,90.182,115.82,267.03,50.56,120.74,440.47,2026-03-16 16:21:55
WF_004991,BATCH_072,MACH_003,Post-Etch,97.5,1,None,89.553,120.67,255.1,49.53,120.58,454.85,2026-03-16 16:06:55
WF_004992,BATCH_091,MACH_005,Post-Etch,93.0,10,Photoresist Residue,91.705,119.44,256.66,53.03,120.64,453.94,2026-03-16 15:51:55
WF_004993,BATCH_070,MACH_001,Post-Etch,96.5,3,None,89.753,121.21,252.91,49.01,120.06,437.19,2026-03-16 15:36:55
WF_004994,BATCH_080,MACH_002,Post-Etch,92.5,11,Photoresist Residue,93.541,118.99,256.32,57.95,120.57,436.86,2026-03-16 15:21:55
WF_004995,BATCH_014,MACH_003,Post-Etch,95.0,6,Contamination,88.387,122.6,242.69,47.22,120.21,462.03,2026-03-16 15:06:55
WF_004996,BATCH_014,MACH_005,Post-Etch,97.0,2,None,89.018,118.94,245.24,47.75,118.94,451.05,2026-03-16 14:51:55
WF_004997,BATCH_078,MACH_004,Post-Etch,96.5,3,None,88.788,122.77,247.21,47.26,119.7,435.72,2026-03-16 14:36:55
WF_004998,BATCH_058,MACH_002,Post-Etch,95.0,6,Contamination,91.947,124.71,249.22,53.87,120.08,442.06,2026-03-16 14:21:55
WF_004999,BATCH_028,MACH_005,Post-Etch,96.5,3,None,89.327,117.47,256.16,48.49,121.03,464.51,2026-03-16 14:06:55
WF_005000,BATCH_094,MACH_002,Post-Etch,96.0,4,None,92.091,118.47,250.07,54.06,116.75,443.97,2026-03-16 13:51:55
WF_005001,BATCH_037,MACH_001,Post-Etch,96.5,3,None,89.481,115.42,252.74,49.34,119.13,452.07,2026-03-16 13:36:55
WF_005002,BATCH_021,MACH_004,Post-Etch,96.5,3,None,89.828,121.51,243.54,49.42,119.44,461.37,2026-03-16 13:21:55
WF_005003,BATCH_016,MACH_003,Post-Etch,97.0,2,None,89.313,119.88,245.88,48.87,119.33,464.03,2026-03-16 13:06:55
WF_005004,BATCH_025,MACH_001,Post-Etch,95.0,6,Photoresist Residue,91.275,120.7,262.59,52.39,120.55,428.63,2026-03-16 12:51:55
WF_005005,BATCH_013,MACH_004,Post-Etch,97.0,2,None,90.885,117.73,257.91,51.76,119.94,451.89,2026-03-16 12:36:55
WF_005006,BATCH_021,MACH_005,Post-Etch,97.5,1,None,90.874,115.07,253.74,51.46,119.35,442.96,2026-03-16 12:21:55
WF_005007,BATCH_057,MACH_005,Post-Etch,97.0,2,None,90.678,123.73,253.55,51.52,120.4,453.97,2026-03-16 12:06:55
WF_005008,BATCH_100,MACH_002,Post-Etch,96.0,4,None,91.977,122.95,245.99,54.03,118.81,445.94,2026-03-16 11:51:55
WF_005009,BATCH_060,MACH_004,Post-Etch,96.5,3,None,89.778,123.08,247.05,49.53,118.9,445.17,2026-03-16 11:36:55
WF_005010,BATCH_035,MACH_004,Post-Etch,96.5,3,None,89.439,119.27,253.77,48.26,121.57,468.15,2026-03-16 11:21:55
WF_005011,BATCH_032,MACH_002,Post-Etch,94.5,7,Etch Pit,92.735,120.89,253.18,55.03,120.58,435.37,2026-03-16 11:06:55
WF_005012,BATCH_015,MACH_004,Post-Etch,96.5,3,None,89.474,123.5,249.27,49.71,119.79,454.47,2026-03-16 10:51:55
WF_005013,BATCH_036,MACH_003,Post-Etch,95.5,5,None,88.377,121.15,248.67,47.07,119.87,448.72,2026-03-16 10:36:55
WF_005014,BATCH_039,MACH_002,Post-Etch,96.0,4,None,91.946,119.21,248.65,53.7,118.08,439.87,2026-03-16 10:21:55
WF_005015,BATCH_002,MACH_001,Post-Etch,95.5,5,None,89.234,124.94,252.78,48.65,121.62,462.06,2026-03-16 10:06:55
WF_005016,BATCH_021,MACH_001,Post-Etch,97.0,2,None,90.88,118.58,248.67,51.14,121.22,453.11,2026-03-16 09:51:55
WF_005017,BATCH_065,MACH_003,Post-Etch,97.5,1,None,89.934,118.57,254.65,49.6,119.53,441.1,2026-03-16 09:36:55
WF_005018,BATCH_036,MACH_005,Post-Etch,96.5,3,None,89.604,118.75,247.94,48.95,120.06,436.34,2026-03-16 09:21:55
WF_005019,BATCH_061,MACH_003,Post-Etch,98.0,0,None,90.402,121.46,243.99,51.05,119.51,447.55,2026-03-16 09:06:55
WF_005020,BATCH_066,MACH_001,Post-Etch,96.5,3,None,89.44,115.37,249.14,48.55,119.79,457.28,2026-03-16 08:51:55
WF_005021,BATCH_070,MACH_005,Post-Etch,97.5,1,None,89.918,120.06,248.96,49.51,121.01,449.58,2026-03-16 08:36:55
WF_005022,BATCH_053,MACH_005,Post-Etch,97.5,1,None,89.553,124.57,237.61,48.77,119.48,459.4,2026-03-16 08:21:55
WF_005023,BATCH_035,MACH_004,Post-Etch,96.0,4,None,90.961,124.53,251.41,51.71,118.33,451.23,2026-03-16 08:06:55
WF_005024,BATCH_037,MACH_005,Post-Etch,95.0,6,Pattern Distortion,91.048,122.67,249.26,52.35,119.56,443.58,2026-03-16 07:51:55
WF_005025,BATCH_029,MACH_004,Post-Etch,96.5,3,None,90.526,121.92,245.64,50.29,121.15,461.15,2026-03-16 07:36:55
WF_005026,BATCH_047,MACH_003,Post-Etch,97.0,2,None,90.766,117.29,247.6,51.89,120.97,445.27,2026-03-16 07:21:55
WF_005027,BATCH_060,MACH_005,Post-Etch,96.0,4,None,90.713,119.26,247.63,52.26,119.43,457.2,2026-03-16 07:06:55
WF_005028,BATCH_099,MACH_005,Post-Etch,97.5,1,None,89.712,124.79,248.91,49.28,120.14,455.01,2026-03-16 06:51:55
WF_005029,BATCH_087,MACH_005,Post-Etch,96.0,4,None,88.886,118.36,242.75,47.44,118.89,450.11,2026-03-16 06:36:55
WF_005030,BATCH_065,MACH_005,Post-Etch,96.5,3,None,88.639,123.8,258.25,47.11,120.24,452.03,2026-03-16 06:21:55
WF_005031,BATCH_092,MACH_004,Post-Etch,93.0,10,Contamination,88.371,118.24,255.54,46.97,119.73,445.17,2026-03-16 06:06:55
WF_005032,BATCH_086,MACH_001,Post-Etch,96.5,3,None,90.408,122.53,244.2,51.18,119.72,438.15,2026-03-16 05:51:55
WF_005033,BATCH_017,MACH_001,Post-Etch,95.5,5,None,89.359,123.82,259.14,49.18,119.86,426.96,2026-03-16 05:36:55
WF_005034,BATCH_093,MACH_003,Post-Etch,96.5,3,None,88.906,120.79,238.6,47.63,120.23,446.84,2026-03-16 05:21:55
WF_005035,BATCH_086,MACH_001,Post-Etch,98.0,0,None,89.843,124.41,250.94,49.4,119.64,458.04,2026-03-16 05:06:55
WF_005036,BATCH_085,MACH_001,Post-Etch,96.5,3,None,89.838,116.3,245.98,49.97,120.23,442.76,2026-03-16 04:51:55
WF_005037,BATCH_051,MACH_004,Post-Etch,96.5,3,None,90.289,123.7,252.3,50.62,118.56,468.71,2026-03-16 04:36:55
WF_005038,BATCH_096,MACH_001,Post-Etch,96.0,4,None,88.848,121.88,248.61,47.54,120.42,449.26,2026-03-16 04:21:55
WF_005039,BATCH_021,MACH_002,Post-Etch,95.5,5,None,92.257,122.48,245.91,53.85,119.55,452.31,2026-03-16 04:06:55
WF_005040,BATCH_021,MACH_001,Post-Etch,95.0,6,Micro-crack,90.873,122.32,255.68,51.91,119.77,461.45,2026-03-16 03:51:55
WF_005041,BATCH_045,MACH_001,Post-Etch,95.0,6,Pattern Distortion,90.683,122.46,244.49,51.35,119.21,451.38,2026-03-16 03:36:55
WF_005042,BATCH_024,MACH_002,Post-Etch,93.0,10,Contamination,94.845,124.33,247.08,59.68,122.27,442.54,2026-03-16 03:21:55
WF_005043,BATCH_032,MACH_004,Post-Etch,97.5,1,None,90.093,122.4,243.5,50.38,118.45,460.11,2026-03-16 03:06:55
WF_005044,BATCH_046,MACH_004,Post-Etch,96.0,4,None,89.992,117.22,252.52,50.28,117.89,457.5,2026-03-16 02:51:55
WF_005045,BATCH_062,MACH_003,Post-Etch,96.5,3,None,89.969,115.83,250.72,49.08,120.84,450.67,2026-03-16 02:36:55
WF_005046,BATCH_027,MACH_002,Post-Etch,95.0,6,Micro-crack,92.141,117.52,247.22,53.91,121.19,456.93,2026-03-16 02:21:55
WF_005047,BATCH_006,MACH_003,Post-Etch,97.0,2,None,90.473,124.47,252.89,51.14,119.88,462.9,2026-03-16 02:06:55
WF_005048,BATCH_094,MACH_005,Post-Etch,95.5,5,None,88.853,122.58,252.58,47.38,119.78,453.0,2026-03-16 01:51:55
WF_005049,BATCH_014,MACH_002,Post-Etch,95.5,5,None,92.11,120.57,240.68,53.59,119.7,447.62,2026-03-16 01:36:55
WF_005050,BATCH_093,MACH_002,Post-Etch,95.0,6,Micro-crack,91.2,119.2,246.33,51.87,119.17,440.5,2026-03-16 01:21:55
WF_005051,BATCH_086,MACH_003,Post-Etch,97.5,1,None,90.581,115.53,254.07,51.63,120.02,449.25,2026-03-16 01:06:55
WF_005052,BATCH_098,MACH_002,Post-Etch,94.5,7,Etch Pit,93.307,124.46,263.07,56.19,118.46,449.43,2026-03-16 00:51:55
WF_005053,BATCH_098,MACH_001,Post-Etch,94.5,7,Micro-crack,87.877,118.0,249.41,46.65,121.58,425.55,2026-03-16 00:36:55
WF_005054,BATCH_048,MACH_005,Post-Etch,95.0,6,Contamination,90.588,124.11,251.58,50.78,119.3,434.75,2026-03-16 00:21:55
WF_005055,BATCH_064,MACH_003,Post-Etch,96.0,4,None,91.421,117.15,250.83,52.86,120.42,447.84,2026-03-16 00:06:55
WF_005056,BATCH_074,MACH_005,Post-Etch,96.5,3,None,89.104,118.58,255.06,48.34,121.21,452.34,2026-03-15 23:51:55
WF_005057,BATCH_003,MACH_003,Post-Etch,96.0,4,None,89.029,124.14,247.26,47.33,118.64,452.43,2026-03-15 23:36:55
WF_005058,BATCH_092,MACH_002,Post-Etch,94.0,8,Photoresist Residue,92.507,119.68,249.29,55.28,119.66,444.71,2026-03-15 23:21:55
WF_005059,BATCH_075,MACH_002,Post-Etch,94.5,7,Contamination,93.475,123.64,250.23,57.05,120.54,450.9,2026-03-15 23:06:55
WF_005060,BATCH_082,MACH_001,Post-Etch,96.0,4,None,89.307,122.46,256.53,48.33,118.47,450.93,2026-03-15 22:51:55
WF_005061,BATCH_042,MACH_004,Post-Etch,95.0,6,Etch Pit,92.272,123.19,253.81,55.3,119.38,427.63,2026-03-15 22:36:55
WF_005062,BATCH_079,MACH_003,Post-Etch,95.5,5,None,89.004,119.03,248.97,48.94,119.78,463.61,2026-03-15 22:21:55
WF_005063,BATCH_083,MACH_001,Post-Etch,96.0,4,None,90.158,116.62,250.51,50.36,118.97,455.12,2026-03-15 22:06:55
WF_005064,BATCH_070,MACH_005,Post-Etch,96.0,4,None,88.661,119.72,253.76,47.49,121.58,449.53,2026-03-15 21:51:55
WF_005065,BATCH_042,MACH_005,Post-Etch,95.0,6,Micro-crack,91.622,115.37,249.99,53.4,119.94,462.13,2026-03-15 21:36:55
WF_005066,BATCH_067,MACH_004,Post-Etch,95.0,6,Pattern Distortion,88.51,116.75,258.76,47.23,119.26,458.17,2026-03-15 21:21:55
WF_005067,BATCH_047,MACH_003,Post-Etch,96.0,4,None,89.256,117.77,253.96,48.52,118.92,447.04,2026-03-15 21:06:55
WF_005068,BATCH_008,MACH_005,Post-Etch,96.0,4,None,90.575,120.4,245.1,50.92,120.37,432.64,2026-03-15 20:51:55
WF_005069,BATCH_014,MACH_004,Post-Etch,97.0,2,None,90.221,117.96,243.2,50.76,119.98,465.89,2026-03-15 20:36:55
WF_005070,BATCH_050,MACH_003,Post-Etch,95.5,5,None,90.92,115.9,251.86,51.72,120.09,443.41,2026-03-15 20:21:55
WF_005071,BATCH_009,MACH_004,Post-Etch,97.0,2,None,89.349,120.5,243.94,47.98,120.55,436.92,2026-03-15 20:06:55
WF_005072,BATCH_088,MACH_005,Post-Etch,97.0,2,None,90.135,122.86,246.58,50.59,119.09,450.12,2026-03-15 19:51:55
WF_005073,BATCH_073,MACH_002,Post-Etch,92.5,11,Photoresist Residue,94.163,119.82,248.83,58.51,119.47,453.74,2026-03-15 19:36:55
WF_005074,BATCH_053,MACH_003,Post-Etch,96.5,3,None,90.933,118.5,261.12,52.18,119.2,441.82,2026-03-15 19:21:55
WF_005075,BATCH_081,MACH_002,Post-Etch,95.0,6,Pattern Distortion,92.909,118.55,245.45,55.76,120.51,464.63,2026-03-15 19:06:55
WF_005076,BATCH_083,MACH_004,Post-Etch,96.5,3,None,89.119,123.77,249.76,48.64,119.67,455.54,2026-03-15 18:51:55
WF_005077,BATCH_040,MACH_002,Post-Etch,96.0,4,None,91.939,119.24,254.01,54.18,120.94,467.94,2026-03-15 18:36:55
WF_005078,BATCH_093,MACH_003,Post-Etch,96.5,3,None,88.639,120.12,255.41,47.12,120.2,452.32,2026-03-15 18:21:55
WF_005079,BATCH_028,MACH_002,Post-Etch,95.0,6,Etch Pit,92.929,120.97,253.25,55.52,119.1,467.84,2026-03-15 18:06:55
WF_005080,BATCH_095,MACH_003,Post-Etch,95.0,6,Contamination,92.591,117.42,247.93,54.84,120.43,450.3,2026-03-15 17:51:55
WF_005081,BATCH_076,MACH_004,Post-Etch,97.0,2,None,89.147,115.59,253.53,48.45,120.86,473.05,2026-03-15 17:36:55
WF_005082,BATCH_065,MACH_003,Post-Etch,95.5,5,None,89.96,121.19,249.02,50.27,120.02,449.42,2026-03-15 17:21:55
WF_005083,BATCH_078,MACH_005,Post-Etch,94.0,8,Contamination,92.239,124.56,256.83,54.37,119.57,449.1,2026-03-15 17:06:55
WF_005084,BATCH_037,MACH_003,Post-Etch,93.5,9,Micro-crack,91.065,122.81,251.98,53.01,120.21,456.29,2026-03-15 16:51:55
WF_005085,BATCH_078,MACH_001,Post-Etch,95.5,5,None,89.334,122.74,248.55,48.67,119.06,451.47,2026-03-15 16:36:55
WF_005086,BATCH_068,MACH_001,Post-Etch,95.5,5,None,90.573,123.43,243.08,50.74,119.02,445.48,2026-03-15 16:21:55
WF_005087,BATCH_095,MACH_002,Post-Etch,94.0,8,Micro-crack,93.591,115.37,250.53,56.95,120.7,446.98,2026-03-15 16:06:55
WF_005088,BATCH_055,MACH_004,Post-Etch,96.5,3,None,91.052,121.83,254.86,51.09,120.3,450.62,2026-03-15 15:51:55
WF_005089,BATCH_019,MACH_004,Post-Etch,96.5,3,None,89.664,117.17,249.21,49.02,121.0,431.27,2026-03-15 15:36:55
WF_005090,BATCH_047,MACH_004,Post-Etch,95.5,5,None,87.887,123.72,261.35,45.91,119.79,467.6,2026-03-15 15:21:55
WF_005091,BATCH_086,MACH_001,Post-Etch,95.5,5,None,90.332,124.7,255.87,50.72,118.77,462.23,2026-03-15 15:06:55
WF_005092,BATCH_057,MACH_002,Post-Etch,96.0,4,None,90.757,117.61,249.24,52.1,119.48,455.17,2026-03-15 14:51:55
WF_005093,BATCH_097,MACH_002,Post-Etch,94.0,8,Pattern Distortion,92.49,123.97,243.91,54.74,118.77,453.54,2026-03-15 14:36:55
WF_005094,BATCH_022,MACH_002,Post-Etch,91.5,13,Pattern Distortion,94.113,124.02,249.09,58.38,119.9,450.77,2026-03-15 14:21:55
WF_005095,BATCH_023,MACH_005,Post-Etch,97.5,1,None,90.389,115.1,250.73,50.82,119.98,468.11,2026-03-15 14:06:55
WF_005096,BATCH_094,MACH_004,Post-Etch,93.0,10,Photoresist Residue,92.932,116.91,256.97,55.76,120.52,458.34,2026-03-15 13:51:55
WF_005097,BATCH_015,MACH_001,Post-Etch,97.5,1,None,90.512,116.56,253.0,50.44,121.99,452.91,2026-03-15 13:36:55
WF_005098,BATCH_027,MACH_003,Post-Etch,97.5,1,None,89.559,122.5,259.35,49.16,119.31,452.97,2026-03-15 13:21:55
WF_005099,BATCH_036,MACH_002,Post-Etch,94.0,8,Etch Pit,92.196,124.55,256.93,54.65,119.56,459.87,2026-03-15 13:06:55
WF_005100,BATCH_067,MACH_002,Post-Etch,93.0,10,Micro-crack,94.815,122.86,249.86,59.2,121.47,451.12,2026-03-15 12:51:55
WF_005101,BATCH_024,MACH_001,Post-Etch,96.5,3,None,88.591,123.87,241.7,47.29,119.39,457.54,2026-03-15 12:36:55
WF_005102,BATCH_022,MACH_004,Post-Etch,95.5,5,None,89.201,122.89,245.87,47.37,118.93,445.73,2026-03-15 12:21:55
WF_005103,BATCH_037,MACH_002,Post-Etch,92.0,12,Photoresist Residue,93.018,121.6,245.92,56.32,120.69,458.29,2026-03-15 12:06:55
WF_005104,BATCH_038,MACH_001,Post-Etch,96.0,4,None,90.675,121.11,258.32,51.64,118.02,444.94,2026-03-15 11:51:55
WF_005105,BATCH_065,MACH_001,Post-Etch,97.0,2,None,90.04,123.27,247.14,50.4,120.97,469.47,2026-03-15 11:36:55
WF_005106,BATCH_034,MACH_005,Post-Etch,96.5,3,None,90.484,118.06,257.75,50.25,118.37,437.8,2026-03-15 11:21:55
WF_005107,BATCH_036,MACH_003,Post-Etch,97.0,2,None,89.259,123.84,252.89,48.42,119.68,458.59,2026-03-15 11:06:55
WF_005108,BATCH_097,MACH_005,Post-Etch,95.5,5,None,90.792,117.05,249.04,51.86,120.34,457.51,2026-03-15 10:51:55
WF_005109,BATCH_066,MACH_004,Post-Etch,97.0,2,None,89.011,124.14,250.43,47.59,120.53,461.46,2026-03-15 10:36:55
WF_005110,BATCH_051,MACH_001,Post-Etch,95.5,5,None,89.644,117.8,244.54,49.5,120.19,446.98,2026-03-15 10:21:55
WF_005111,BATCH_056,MACH_002,Post-Etch,96.5,3,None,91.494,122.09,246.97,52.66,119.62,444.39,2026-03-15 10:06:55
WF_005112,BATCH_035,MACH_005,Post-Etch,96.0,4,None,90.559,119.74,251.15,50.87,118.11,445.28,2026-03-15 09:51:55
WF_005113,BATCH_008,MACH_005,Post-Etch,94.5,7,Micro-crack,91.129,118.26,258.66,51.76,120.19,444.37,2026-03-15 09:36:55
WF_005114,BATCH_080,MACH_001,Post-Etch,96.5,3,None,89.81,124.53,249.97,49.77,118.92,458.82,2026-03-15 09:21:55
WF_005115,BATCH_058,MACH_005,Post-Etch,97.0,2,None,88.994,120.0,252.53,47.28,120.08,443.66,2026-03-15 09:06:55
WF_005116,BATCH_051,MACH_005,Post-Etch,96.5,3,None,90.31,117.98,252.63,50.51,118.51,460.42,2026-03-15 08:51:55
WF_005117,BATCH_036,MACH_002,Post-Etch,96.0,4,None,92.304,123.89,253.46,54.52,121.16,432.88,2026-03-15 08:36:55
WF_005118,BATCH_087,MACH_001,Post-Etch,97.0,2,None,89.053,119.57,242.78,48.0,119.74,434.21,2026-03-15 08:21:55
WF_005119,BATCH_053,MACH_002,Post-Etch,94.0,8,Pattern Distortion,92.45,123.67,248.72,55.19,120.76,444.14,2026-03-15 08:06:55
WF_005120,BATCH_074,MACH_002,Post-Etch,91.0,14,Contamination,93.906,117.72,254.21,58.15,121.39,439.69,2026-03-15 07:51:55
